School URL,Rank (2017-18),school type,School,School URL,District,District URL,City,City URL,Zip,County,Phone,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score (2017-18),Average Standard Score (2016-17),Rank (2016-17),Rank Change from (2016-17),SchoolDigger Star Rating
https://www.schooldigger.com/go/TX/schools/3312011138/school.aspx,2010,E,Wanke Elementary,https://www.schooldigger.com/go/TX/schools/3312011138/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78249,Bexar,(210) 397-6700,PK,05,No,No,No,No,845,52.5,16,39.2%,4.3%,0.4%,5.0%,65.2%,0.1%,4.0%,21.1%,50.1,54.4,1756,-254,3
https://www.schooldigger.com/go/TX/schools/3312003723/school.aspx,2033,E,Valley High Elementary,https://www.schooldigger.com/go/TX/schools/3312003723/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0350,PK,05,Yes,No,No,No,415,33,12.5,78.3%,4.3%,0.0%,1.0%,88.0%,0.0%,1.9%,4.8%,49.7,27.7,3299,1266,3
https://www.schooldigger.com/go/TX/schools/4095012595/school.aspx,2043,E,Medio Creek Elementary,https://www.schooldigger.com/go/TX/schools/4095012595/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78252,Bexar,(210) 622-4950,PK,05,Yes,No,No,No,620,40,15.5,91.1%,3.4%,0.2%,1.0%,92.3%,0.0%,0.5%,2.7%,49.5,52.6,1847,-196,3
https://www.schooldigger.com/go/TX/schools/2247002264/school.aspx,2046,E,Morrill Elementary,https://www.schooldigger.com/go/TX/schools/2247002264/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar,(210) 989-3150,PK,05,Yes,No,No,No,509,29.2,17.4,90.8%,0.2%,0.0%,0.2%,98.0%,0.0%,0.0%,1.6%,49.5,45.4,2230,184,3
https://www.schooldigger.com/go/TX/schools/3312003708/school.aspx,2049,E,Leon Valley Elementary,https://www.schooldigger.com/go/TX/schools/3312003708/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78240,Bexar,(210) 397-4650,PK,05,Yes,No,No,No,648,49.5,13,73.0%,0.9%,0.0%,0.6%,88.4%,0.0%,0.6%,9.4%,49.4,50,1987,-62,3
https://www.schooldigger.com/go/TX/schools/3312005563/school.aspx,2103,E,Linton Elementary,https://www.schooldigger.com/go/TX/schools/3312005563/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78238,Bexar,(210) 397-0750,PK,05,Yes,No,No,No,549,42.5,12.9,84.7%,7.3%,0.0%,0.2%,80.0%,0.2%,0.9%,11.5%,48.4,51.7,1891,-212,3
https://www.schooldigger.com/go/TX/schools/3312005565/school.aspx,2123,E,Timberwilde Elementary,https://www.schooldigger.com/go/TX/schools/3312005565/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78250,Bexar,(210) 397-0400,PK,05,Yes,No,No,No,714,51.5,13.8,63.0%,4.2%,0.1%,1.4%,71.0%,0.1%,3.1%,20.0%,47.9,46.2,2188,65,3
https://www.schooldigger.com/go/TX/schools/3312003707/school.aspx,2134,E,Allen Elementary,https://www.schooldigger.com/go/TX/schools/3312003707/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0800,PK,05,Yes,No,No,No,558,40.5,13.7,92.7%,2.3%,0.0%,0.2%,94.8%,0.0%,0.7%,2.0%,47.7,36.6,2758,624,3
https://www.schooldigger.com/go/TX/schools/3294003652/school.aspx,2160,E,Olmos Elementary,https://www.schooldigger.com/go/TX/schools/3294003652/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78213,Bexar,(210) 407-6000,PK,05,Yes,No,No,No,630,46.5,13.5,87.6%,3.2%,0.2%,0.5%,91.7%,0.0%,0.2%,4.3%,47.2,39.9,2545,385,3
https://www.schooldigger.com/go/TX/schools/3312011559/school.aspx,2172,E,Driggers Elementary,https://www.schooldigger.com/go/TX/schools/3312011559/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78238,Bexar,(210) 397-5900,PK,05,Yes,No,No,No,608,44,13.8,73.4%,6.1%,0.0%,1.8%,82.6%,0.2%,1.6%,7.7%,47.1,64.2,1297,-875,3
https://www.schooldigger.com/go/TX/schools/3873013447/school.aspx,2173,E,Advanced Learning Academy,https://www.schooldigger.com/go/TX/schools/3873013447/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 738-9763,PK,11,Yes,Yes,No,No,546,39.8,13.6,56.8%,4.6%,0.0%,0.5%,84.2%,0.0%,1.3%,9.3%,47.1,,,,3
https://www.schooldigger.com/go/TX/schools/3312003718/school.aspx,2178,E,Howsman Elementary,https://www.schooldigger.com/go/TX/schools/3312003718/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78230,Bexar,(210) 397-2350,PK,05,Yes,No,No,No,750,51,14.7,72.7%,6.3%,0.1%,0.5%,73.5%,0.1%,1.2%,18.3%,46.9,44.7,2265,87,3
https://www.schooldigger.com/go/TX/schools/3312010440/school.aspx,2193,E,Ott Elementary,https://www.schooldigger.com/go/TX/schools/3312010440/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78253,Bexar,(210) 397-5550,PK,05,No,No,No,No,733,45,16.2,39.6%,8.5%,0.1%,1.4%,57.2%,0.4%,4.1%,28.4%,46.6,59.2,1544,-649,3
https://www.schooldigger.com/go/TX/schools/0021113195/school.aspx,2194,E,Idea Monterrey Park Academy,https://www.schooldigger.com/go/TX/schools/0021113195/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 239-4200,KG,05,Yes,Yes,No,No,589,22.6,26,88.3%,2.4%,0.2%,1.0%,92.5%,0.5%,0.0%,3.4%,46.6,38.7,2638,444,3
https://www.schooldigger.com/go/TX/schools/3312011137/school.aspx,2198,E,Fisher Elementary,https://www.schooldigger.com/go/TX/schools/3312011137/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78245,Bexar,(210) 397-4450,PK,05,Yes,No,No,No,846,56.5,14.9,67.5%,3.5%,0.0%,0.5%,86.3%,0.1%,1.9%,7.7%,46.5,51.5,1898,-300,3
https://www.schooldigger.com/go/TX/schools/2499006429/school.aspx,2312,E,Miller Point Elementary,https://www.schooldigger.com/go/TX/schools/2499006429/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,Converse,https://www.schooldigger.com/go/TX/city/Converse/search.aspx,78109,Bexar,(210) 590-3110,PK,05,Yes,No,No,No,569,31,18.3,70.0%,16.2%,0.7%,0.7%,56.6%,1.6%,3.9%,20.4%,44.5,38.6,2643,331,2
https://www.schooldigger.com/go/TX/schools/3312000353/school.aspx,2332,E,Evers Elementary,https://www.schooldigger.com/go/TX/schools/3312000353/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78251,Bexar,(210) 397-2550,PK,05,No,No,No,No,902,56.5,15.9,45.9%,11.1%,0.2%,3.0%,68.6%,0.3%,2.4%,14.3%,44.1,52.9,1826,-506,2
https://www.schooldigger.com/go/TX/schools/3873004353/school.aspx,2375,E,Gates Elementary,https://www.schooldigger.com/go/TX/schools/3873004353/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 978-7980,PK,06,Yes,No,No,No,230,16.3,14,98.3%,29.6%,0.0%,0.4%,65.7%,0.0%,2.2%,2.2%,43.5,43.7,2323,-52,2
https://www.schooldigger.com/go/TX/schools/4095004656/school.aspx,2407,E,Sun Valley Elementary,https://www.schooldigger.com/go/TX/schools/4095004656/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 645-7570,PK,05,Yes,No,No,No,636,41,15.5,75.2%,2.2%,0.0%,0.2%,89.5%,0.3%,1.9%,6.0%,42.8,52.9,1821,-586,2
https://www.schooldigger.com/go/TX/schools/3873004377/school.aspx,2418,E,Muriel Forbes Academy,https://www.schooldigger.com/go/TX/schools/3873004377/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6850,PK,07,Yes,No,No,No,333,23.6,14,96.4%,3.0%,0.3%,0.0%,94.0%,0.0%,0.0%,2.7%,42.6,34.5,2888,470,2
https://www.schooldigger.com/go/TX/schools/2499005819/school.aspx,2516,E,Elolf Elementary,https://www.schooldigger.com/go/TX/schools/2499005819/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,Converse,https://www.schooldigger.com/go/TX/city/Converse/search.aspx,78109,Bexar,(210) 661-1130,PK,05,Yes,No,No,No,626,34,18.4,68.2%,29.4%,0.2%,1.8%,49.5%,0.2%,3.8%,15.2%,41.1,40,2539,23,2
https://www.schooldigger.com/go/TX/schools/4095005598/school.aspx,2564,E,Sky Harbour Elementary,https://www.schooldigger.com/go/TX/schools/4095005598/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-6580,PK,05,Yes,No,No,No,676,44,15.3,93.2%,1.3%,0.1%,0.1%,96.7%,0.0%,0.1%,1.5%,40.4,39.3,2585,21,2
https://www.schooldigger.com/go/TX/schools/2247002259/school.aspx,2599,E,H W Schulze Elementary,https://www.schooldigger.com/go/TX/schools/2247002259/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-3250,PK,05,Yes,No,No,No,810,49.3,16.4,85.8%,0.2%,0.0%,0.4%,95.4%,0.0%,0.1%,3.8%,40,27.4,3328,729,2
https://www.schooldigger.com/go/TX/schools/3312005789/school.aspx,2601,E,Northwest Crossing Elementary,https://www.schooldigger.com/go/TX/schools/3312005789/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78250,Bexar,(210) 397-0600,PK,05,Yes,No,No,No,588,44,13.3,58.8%,5.3%,0.2%,2.4%,75.2%,0.0%,2.7%,14.3%,39.9,52.8,1831,-770,2
https://www.schooldigger.com/go/TX/schools/3873004324/school.aspx,2602,E,Baskin Elementary,https://www.schooldigger.com/go/TX/schools/3873004324/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6535,PK,05,Yes,No,No,No,523,27.5,19,86.8%,7.8%,0.2%,0.0%,82.8%,0.0%,2.1%,7.1%,39.9,34.8,2875,273,2
https://www.schooldigger.com/go/TX/schools/4095004657/school.aspx,2619,E,Bob Hope Elementary,https://www.schooldigger.com/go/TX/schools/4095004657/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 927-8180,PK,05,Yes,No,No,No,430,31,13.8,88.8%,2.6%,0.0%,0.2%,95.3%,0.0%,0.2%,1.6%,39.6,31.9,3048,429,2
https://www.schooldigger.com/go/TX/schools/3873004326/school.aspx,2646,E,Bonham Academy,https://www.schooldigger.com/go/TX/schools/3873004326/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78205,Bexar,(210) 228-3300,PK,08,Yes,Yes,No,No,547,33.2,16.4,59.8%,1.8%,0.2%,0.4%,91.4%,0.2%,0.5%,5.5%,39.2,27.8,3295,649,2
https://www.schooldigger.com/go/TX/schools/3312012332/school.aspx,2647,E,Behlau Elementary,https://www.schooldigger.com/go/TX/schools/3312012332/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78245,Bexar,(210) 398-1000,PK,05,No,No,No,No,977,59.4,16.4,39.5%,10.2%,0.1%,1.4%,60.7%,0.3%,5.0%,22.2%,39.2,45.2,2249,-398,2
https://www.schooldigger.com/go/TX/schools/3312009135/school.aspx,2658,E,Rhodes Elementary,https://www.schooldigger.com/go/TX/schools/3312009135/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78240,Bexar,(210) 397-4000,PK,05,Yes,No,No,No,671,45,14.9,61.1%,8.9%,0.3%,3.3%,62.3%,0.7%,1.9%,22.5%,39,43.3,2337,-321,2
https://www.schooldigger.com/go/TX/schools/3873004359/school.aspx,2662,E,Highland Park Elementary,https://www.schooldigger.com/go/TX/schools/3873004359/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-3335,PK,05,Yes,No,No,No,610,36,16.9,94.6%,2.1%,0.0%,0.0%,95.7%,0.0%,0.3%,1.8%,39,24.9,3504,842,2
https://www.schooldigger.com/go/TX/schools/3312007523/school.aspx,2712,E,Myers Elementary,https://www.schooldigger.com/go/TX/schools/3312007523/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78251,Bexar,(210) 397-6650,PK,05,Yes,No,No,No,662,52.6,12.5,65.0%,5.6%,0.0%,0.3%,86.6%,0.0%,1.8%,5.7%,38.3,40.9,2478,-234,2
https://www.schooldigger.com/go/TX/schools/2247002258/school.aspx,2746,E,Gillette Elementary,https://www.schooldigger.com/go/TX/schools/2247002258/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-3100,PK,05,Yes,No,No,No,634,38.4,16.5,92.0%,0.2%,0.2%,0.0%,98.1%,0.0%,0.3%,1.3%,37.7,26.4,3401,655,2
https://www.schooldigger.com/go/TX/schools/3312010441/school.aspx,2756,E,Hatchett Elementary,https://www.schooldigger.com/go/TX/schools/3312010441/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78245,Bexar,(210) 397-6850,PK,05,Yes,No,No,No,819,55.7,14.6,62.5%,4.4%,0.2%,2.6%,77.4%,0.0%,3.2%,12.2%,37.6,40.9,2483,-273,2
https://www.schooldigger.com/go/TX/schools/3873004323/school.aspx,2761,E,Arnold Elementary,https://www.schooldigger.com/go/TX/schools/3873004323/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78213,Bexar,(210) 438-6530,PK,05,Yes,No,No,No,627,38,16.5,91.7%,2.2%,0.0%,0.3%,96.8%,0.0%,0.0%,0.6%,37.5,45.1,2252,-509,2
https://www.schooldigger.com/go/TX/schools/3312003690/school.aspx,2793,E,Carlos Coon Elementary,https://www.schooldigger.com/go/TX/schools/3312003690/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78251,Bexar,(210) 397-7250,PK,05,Yes,No,No,No,826,53.8,15.3,74.3%,6.9%,0.4%,1.2%,83.7%,0.2%,1.2%,6.4%,37,20.4,3785,992,2
https://www.schooldigger.com/go/TX/schools/2247002271/school.aspx,2800,E,Vestal Elementary,https://www.schooldigger.com/go/TX/schools/2247002271/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-3350,PK,05,Yes,No,No,No,473,32,14.7,95.1%,0.0%,0.0%,0.0%,98.5%,0.0%,0.0%,1.5%,36.8,27.6,3304,504,2
https://www.schooldigger.com/go/TX/schools/2499009452/school.aspx,2817,E,Mary Lou Hartman,https://www.schooldigger.com/go/TX/schools/2499009452/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 590-3080,PK,05,Yes,No,No,No,746,43.8,17,70.1%,11.7%,0.1%,1.2%,76.4%,0.1%,2.9%,7.5%,36.6,43.2,2339,-478,2
https://www.schooldigger.com/go/TX/schools/0026613261/school.aspx,2828,E,Harmony School Of Excellence - San Antonio,https://www.schooldigger.com/go/TX/schools/0026613261/school.aspx,Harmony Science Academy (San Antonio),https://www.schooldigger.com/go/TX/district/00266/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 645-7166,PK,05,Yes,Yes,No,No,580,35.6,16.2,63.5%,10.2%,0.7%,2.8%,73.6%,0.0%,1.7%,11.0%,36.4,,,,2
https://www.schooldigger.com/go/TX/schools/2499002793/school.aspx,2831,E,Educational Franz Elementary,https://www.schooldigger.com/go/TX/schools/2499002793/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78233,Bexar,(210) 655-6241,PK,05,Yes,No,No,No,453,26,17.4,70.2%,9.3%,0.0%,1.3%,59.8%,0.0%,7.3%,22.3%,36.3,45.8,2211,-620,2
https://www.schooldigger.com/go/TX/schools/4095004659/school.aspx,2852,E,Indian Creek Elementary,https://www.schooldigger.com/go/TX/schools/4095004659/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-6520,PK,05,Yes,No,No,No,574,39.9,14.3,95.6%,1.4%,0.2%,0.0%,94.1%,0.0%,1.6%,2.8%,35.9,40.7,2493,-359,2
https://www.schooldigger.com/go/TX/schools/3312003725/school.aspx,2878,E,Westwood Terrace Elementary,https://www.schooldigger.com/go/TX/schools/3312003725/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0300,PK,05,Yes,No,No,No,552,46.4,11.8,91.7%,3.1%,0.0%,0.0%,92.4%,0.0%,0.2%,4.3%,35.6,42.6,2378,-500,2
https://www.schooldigger.com/go/TX/schools/3312011863/school.aspx,2881,E,Carnahan Elementary,https://www.schooldigger.com/go/TX/schools/3312011863/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78249,Bexar,(210) 397-5850,PK,05,Yes,No,No,No,588,42.9,13.6,59.4%,4.9%,0.2%,11.6%,56.3%,0.0%,3.6%,23.5%,35.6,40.3,2521,-360,2
https://www.schooldigger.com/go/TX/schools/3312003705/school.aspx,2885,E,Passmore Elementary,https://www.schooldigger.com/go/TX/schools/3312003705/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0500,PK,05,Yes,No,No,No,551,43.6,12.6,90.4%,4.7%,0.4%,0.4%,92.2%,0.0%,0.2%,2.2%,35.5,35,2863,-22,2
